Unnamed: 0,question_number,question_body,full_model_name,model_family,model_name,llm_chosen_answer,correct_answer,is_correct,question_prompt,response,token_size_question,token_size_response,elapsed_time_sec,Anulada?
19,20,"Joana requereu o registro de sua candidatura para concorrer ao
cargo eletivo de p refeita do Município  Alfa, situado no Estado
Beta . O registro não sofreu qualquer impugnação e foi deferido
pela Justiça Eleitoral.
Duas semanas após a proclamação do resultado da eleição, tendo
sido Joana eleita prefeita municipal, Maria, que concorrera para o
mesmo cargo e fora derrotada, descobriu que Joana era irmã da
governadora do Estado Beta.
Maria procurou você, como advogado(a), questionando se era
possível discutir a inelegibilidade de Joana, mesmo após a
proclamação do resultado.
Sobre a hipótese apresentada, assinale a opção que indica,
corretamente, sua resposta.
",google/gemini-1.0-pro,google,gemini-1.0-pro,C,B,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Joana requereu o registro de sua candidatura para concorrer ao
cargo eletivo de p refeita do Município  Alfa, situado no Estado
Beta . O registro não sofreu qualquer impugnação e foi deferido
pela Justiça Eleitoral.
Duas semanas após a proclamação do resultado da eleição, tendo
sido Joana eleita prefeita municipal, Maria, que concorrera para o
mesmo cargo e fora derrotada, descobriu que Joana era irmã da
governadora do Estado Beta.
Maria procurou você, como advogado(a), questionando se era
possível discutir a inelegibilidade de Joana, mesmo após a
proclamação do resultado.
Sobre a hipótese apresentada, assinale a opção que indica,
corretamente, sua resposta.

A. A) O processo eleitoral não pode retroagir em suas fases, logo,
ocorreu a preclusão.

B. B) Pode ser interposto recurso contra a expedição de diploma.

C. C) É possível ajuizar a açã o de impugnação de mandato eletivo.

D. D) A decisão de proclamação dos eleitos pode ser impugnada
mediante recurso inominado.

","**Raciocínio:**

Após a proclamação do resultado das eleições, há um prazo para impugnação do resultado. Após esse prazo, ocorre a preclusão, ou seja, não é mais possível discutir a validade da eleição.

No entanto, há exceções a essa regra, como a hipótese de inelegibilidade superveniente, que ocorre quando o candidato se torna inelegível após a eleição.

**Resposta:** C.",102,58,42.08021807670593,False
20,21,"Sofia, brasileira nata, com dupla nacionalidade, portuguesa e
brasileira, decidiu renunciar à nacionalidade brasileira e procurou
você, como advogado(a), para receber a orientação jurídica
adequada sobre os efeitos de tal decisão.
Depois da avaliação do c aso, você afirmou, corretamente, à sua
cliente que
",google/gemini-1.0-pro,google,gemini-1.0-pro,A,A,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Sofia, brasileira nata, com dupla nacionalidade, portuguesa e
brasileira, decidiu renunciar à nacionalidade brasileira e procurou
você, como advogado(a), para receber a orientação jurídica
adequada sobre os efeitos de tal decisão.
Depois da avaliação do c aso, você afirmou, corretamente, à sua
cliente que

A. A) a renúncia sendo feita de forma expressa, perante autoridade
brasileira competente, dará causa à declaração da perda da
nacionalidade brasileira.

B. B) a renúncia, sendo feita de forma tácita, dará causa  à
declaração da perda da nacionalidade brasileira.

C. C) após a efetivação da perda da nacionalidade, ela não poderá
readquirir a nacionalidade brasileira originária.

D. D) a renúncia não será aceita pela autoridade brasileira
competente, em razão do risco de  geração de situação de
apatridia
","**Raciocínio:**

A Constituição Federal brasileira (art. 12, § 4º, I) prevê a possibilidade de renúncia expressa à nacionalidade brasileira, perante autoridade brasileira competente. A renúncia tácita não é prevista na legislação brasileira.

Após a efetivação da perda da nacionalidade, o indivíduo pode readquirir a nacionalidade brasileira originária, conforme previsto no art. 12, § 4º, II, da Constituição Federal.

A renúncia à nacionalidade brasileira não é impedida pelo risco de geração de situação de apatridia, pois a pessoa possui outra nacionalidade (portuguesa).

**Resposta: A**",44,83,42.60037922859192,False
21,22,"Estado estrangeiro solicita, por via diplomática, ao Ministério da
Justiça e Segurança Pública brasileiro (MJSP), com base em
tratado, com promessa de reciprocidade, a transferência da
execução da pen a de Olof, estrangeiro com residência habitual no
Brasil, pelo cometimento de crime perante a lei de ambos os
países, punido com pena superior a dois anos.
Você, como advogado(a) especializado(a) em Direito
Internacional, foi procurado(a) por Olof para av aliar a viabilidade
do pedido do Estado estrangeiro, depois que ele soube que o MJSP
já havia se manifestado pela presença dos pressupostos formais
de admissibilidade exigidos pelo tratado de que são signatários o
Brasil e o Estado estrangeiro solicitante.
Sobre a hipótese apresentada, assinale a afirmativa correta.
",google/gemini-1.0-pro,google,gemini-1.0-pro,B,B,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Estado estrangeiro solicita, por via diplomática, ao Ministério da
Justiça e Segurança Pública brasileiro (MJSP), com base em
tratado, com promessa de reciprocidade, a transferência da
execução da pen a de Olof, estrangeiro com residência habitual no
Brasil, pelo cometimento de crime perante a lei de ambos os
países, punido com pena superior a dois anos.
Você, como advogado(a) especializado(a) em Direito
Internacional, foi procurado(a) por Olof para av aliar a viabilidade
do pedido do Estado estrangeiro, depois que ele soube que o MJSP
já havia se manifestado pela presença dos pressupostos formais
de admissibilidade exigidos pelo tratado de que são signatários o
Brasil e o Estado estrangeiro solicitante.
Sobre a hipótese apresentada, assinale a afirmativa correta.

A. A) O pedido terá êxito após a homologação pelo Supremo
Tribunal Federal da sentença criminal estrangeira, ainda que
não tenha transitado em julgado, para fins de transferência de
execução da p ena.

B. B) O pedido terá êxito após a homologação pelo Superior
Tribunal de Justiça da sentença criminal estrangeira, transitada
em julgado, para fins de transferência de execução da pena.

C. C) O pedido terá êxito independentemente da homologação por
órgão ju dicial da sentença criminal estrangeira, transitada em
julgado, para fins de transferência de execução da pena.

D. D) O pedido terá êxito independentemente da homologação por
órgão judicial da sentença criminal estrangeira, ainda que não
tenha transitado em julgado, para fins de transferência de
execução da pena.

","**Raciocínio:**

O pedido de transferência de execução da pena de um estrangeiro residente no Brasil é regido pelo tratado firmado entre o Brasil e o Estado estrangeiro solicitante. O tratado estabelece que a transferência é possível com base em promessa de reciprocidade e se a pena imposta for superior a dois anos.

O Ministério da Justiça e Segurança Pública (MJSP) já se manifestou pela presença dos pressupostos formais de admissibilidade exigidos pelo tratado. Isso significa que os requisitos formais para a transferência da execução da pena foram atendidos.

No entanto, a questão não menciona a homologação da sentença criminal estrangeira por um órgão judicial brasileiro. A homologação é necessária para que a sentença estrangeira tenha validade no Brasil e possa ser executada.

**Resposta:** B",117,124,43.082634925842285,False
22,23,"O prefeito do Município Alfa,  em determinado exercício
financeiro, na primeira semana do seu mandato, convocou todos
os seus secretários, assessores e consultores para definir a política
financeira da sua gestão. Na reunião, ele questionou alguns
aspectos do orçamento público municipa l.
Diante desse cenário, considerando que a Lei Orgânica Municipal
reproduz as mesmas normas do Direito Financeiro da Constituição
Federal de 1988, inclusive quanto aos prazos, assinale a opção que
indica a informação que você, na qualidade de consultor(a)
jurídico(o), corretamente prestou.
",google/gemini-1.0-pro,google,gemini-1.0-pro,C,A,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O prefeito do Município Alfa,  em determinado exercício
financeiro, na primeira semana do seu mandato, convocou todos
os seus secretários, assessores e consultores para definir a política
financeira da sua gestão. Na reunião, ele questionou alguns
aspectos do orçamento público municipa l.
Diante desse cenário, considerando que a Lei Orgânica Municipal
reproduz as mesmas normas do Direito Financeiro da Constituição
Federal de 1988, inclusive quanto aos prazos, assinale a opção que
indica a informação que você, na qualidade de consultor(a)
jurídico(o), corretamente prestou.

A. A) Ele deverá usar, no primeiro ano do mandato, a Lei
Orçamentária Anual (LOA), cuja proposta foi elaborada pelo
prefeito antecessor e por este encaminhada à Câmara de
Vereadores que a aprovou.

B. B) Ele deverá editar, antes do fim do primeiro biênio de seu
mandato, um decreto contendo o Plano Plurianual (PPA), que
vigerá ao longo dos quatro anos subsequentes, cujo conteúdo
orienta e vincula a elaboração da Lei Orçamentária Anual (LOA)
e da Lei de Diretrizes Orça mentárias (LDO).

C. C) Ele terá que encaminhar para a Câmara de Vereadores, até 31
de outubro do mesmo ano, o projeto da Lei Orçamentária
Anual (LOA) para o exercício financeiro seguinte.

D. D) Ele deverá adotar a Lei de Diretrizes Orçamentárias (LDO), que
vigerá por quatro anos, a fim de acompanhar a vigência do
Plano Plurianual (PPA)
","**Raciocínio:**

A Lei Orgânica Municipal reproduz as normas do Direito Financeiro da Constituição Federal de 1988, incluindo os prazos. Portanto, os prazos estabelecidos na Constituição Federal para a elaboração e aprovação das leis orçamentárias também se aplicam ao Município Alfa.

**Resposta:**

C. C) Ele terá que encaminhar para a Câmara de Vereadores, até 31 de outubro do mesmo ano, o projeto da Lei Orçamentária Anual (LOA) para o exercício financeiro seguinte.",83,71,42.49000549316406,False
23,24,"O Presidente da República deve enviar, todo ano, o Projeto da Lei
de Diretrizes Orçamentárias (PLDO) da União ao Congresso
Nacional para ser apreciado e vot ado. Como projeto de lei
orçamentária que é, possui especificidades em seu regime de
tramitação.
A CRFB/88 estabelece que o PLDO, ao chegar ao Poder Legislativo,
deve ser encaminhado ao(à)
",google/gemini-1.0-pro,google,gemini-1.0-pro,C,C,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O Presidente da República deve enviar, todo ano, o Projeto da Lei
de Diretrizes Orçamentárias (PLDO) da União ao Congresso
Nacional para ser apreciado e vot ado. Como projeto de lei
orçamentária que é, possui especificidades em seu regime de
tramitação.
A CRFB/88 estabelece que o PLDO, ao chegar ao Poder Legislativo,
deve ser encaminhado ao(à)

A. A) Plenário do Congresso Nacional, para apreciação e votação
única do PLDO em sessão conjunta de ambas as casas.

B. B) Plenário da Câmara dos Deputados, para apreciação e votação
em turno único, e posterior remessa ao Plenário do Senado
Federal para votação do PLDO.

C. C) Comissão Mista de Planos, Orçamentos Públicos e Fiscalização
– CMO, para examinar e emitir parecer sobre o PLDO.

D. D) Comissão de Constituição e Justiça e de Cidadania – CCJ, para
examinar e emitir parecer sobre o PLDO.

","**Raciocínio:**

O PLDO é um projeto de lei orçamentária, portanto, seu regime de tramitação é específico. A CRFB/88 estabelece que o PLDO, ao chegar ao Poder Legislativo, deve ser encaminhado a uma comissão mista para exame e emissão de parecer.

**Resposta:** C. C) Comissão Mista de Planos, Orçamentos Públicos e Fiscalização – CMO",56,53,42.16950964927673,False
24,25,"Lei Ordinária do Município  Alfa, publicada no Diário Oficial
Municipal em 30/09/2020, instituiu uma Taxa de Fiscalização de
Estabelecimentos Comerciais – TFEC, incidente sobre o setor de
materiais de construção.
Sua produção de efeitos se deu a partir de 01/01/2021, com a
finalidade de  aferir o cumprimento das normas de segurança e
urbanização local e a taxa passou a ser cobrada por meio de
alíquotas específicas, fixadas no valor de R$ 150,00 para empresas
com capital social de até R$ 100.000,00, de R$ 300,00 para
empresas com capital s ocial de até R$ 500.000,00 e de R$ 1.500,00
para empresas com capital social superior a R$ 500.000,00.
A associação dos empresários daquele setor empresarial pretende
questionar essa cobrança.
Diante desse cenário, a cobrança da referida taxa
",google/gemini-1.0-pro,google,gemini-1.0-pro,A,D,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Lei Ordinária do Município  Alfa, publicada no Diário Oficial
Municipal em 30/09/2020, instituiu uma Taxa de Fiscalização de
Estabelecimentos Comerciais – TFEC, incidente sobre o setor de
materiais de construção.
Sua produção de efeitos se deu a partir de 01/01/2021, com a
finalidade de  aferir o cumprimento das normas de segurança e
urbanização local e a taxa passou a ser cobrada por meio de
alíquotas específicas, fixadas no valor de R$ 150,00 para empresas
com capital social de até R$ 100.000,00, de R$ 300,00 para
empresas com capital s ocial de até R$ 500.000,00 e de R$ 1.500,00
para empresas com capital social superior a R$ 500.000,00.
A associação dos empresários daquele setor empresarial pretende
questionar essa cobrança.
Diante desse cenário, a cobrança da referida taxa

A. A) é legal e constitucional, por estar dentro da competência
tributária do respectivo município, fundada no seu regular
poder de polícia.

B. B) não respeita o princípio da anterioridade, sendo
inconstitucional nesse aspecto.

C. C) é devida por atender aos princípi os da progressividade e da
capacidade contributiva, ao cobrar maior valor sobre a
empresa com maior capital social e cobrar menor valor sobre
a empresa com menor capital social.

D. D) é ilegal por ser calculada com base no capital social das
empresas
","**Raciocínio:**

A Lei Ordinária do Município Alfa instituiu uma Taxa de Fiscalização de Estabelecimentos Comerciais (TFEC) dentro de sua competência tributária e com fundamento em seu poder de polícia. A produção de efeitos da taxa ocorreu a partir de 01/01/2021, atendendo ao princípio da anterioridade.

As alíquotas específicas fixadas para a cobrança da taxa variam de acordo com o capital social das empresas, respeitando os princípios da progressividade e da capacidade contributiva. Isso significa que as empresas com maior capital social pagam valores maiores, enquanto as empresas com menor capital social pagam valores menores.

Portanto, a cobrança da taxa é legal e constitucional, pois atende aos requisitos de competência tributária, anterioridade, progressividade e capacidade contributiva.

**Resposta: A**",126,117,43.17926526069641,False
25,26,"Um deputado estadual desejava conceder benefício fiscal na
modalidade de crédito presumido de ICMS em favor de bares e
restaurantes situados no Estado Alfa, de modo a fomentar esse
setor comercial. Por isso, propôs projeto de lei com esse fim, o qual
foi a provado por maioria simples na Assembleia Legislativa e
sancionado pelo governador.
Acerca desse cenário, assinale a afirmativa correta.
",google/gemini-1.0-pro,google,gemini-1.0-pro,A,C,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Um deputado estadual desejava conceder benefício fiscal na
modalidade de crédito presumido de ICMS em favor de bares e
restaurantes situados no Estado Alfa, de modo a fomentar esse
setor comercial. Por isso, propôs projeto de lei com esse fim, o qual
foi a provado por maioria simples na Assembleia Legislativa e
sancionado pelo governador.
Acerca desse cenário, assinale a afirmativa correta.

A. A) Tal projeto de lei deveria ter sido aprovado por maioria
absoluta, e não por maioria simples, na Assembleia Legisl ativa.

B. B) A iniciativa desse projeto de lei era privativa do governador.

C. C) A concessão de tal benefício fiscal na modalidade de crédito
presumido dependeria de prévia autorização, por meio de
convênio celebrado no âmbito do Conselho Nacional de
Política  Fazendária.

D. D) O governador poderia ter concedido tal benefício fiscal na
modalidade de crédito presumido por decreto, não sendo
necessária a aprovação de lei estadual nesse sentido.

","**Raciocínio:**

A concessão de benefícios fiscais é uma competência legislativa concorrente entre a União, os Estados e os Municípios (artigo 24, § 1º, da Constituição Federal). Portanto, a iniciativa de projetos de lei que concedam benefícios fiscais pode ser tanto do Poder Executivo quanto do Legislativo.

No caso em questão, o projeto de lei foi proposto por um deputado estadual, o que significa que a iniciativa foi do Poder Legislativo. Além disso, a aprovação do projeto de lei por maioria simples na Assembleia Legislativa está de acordo com o artigo 28, § 1º, da Constituição Federal, que estabelece que os projetos de lei ordinária serão aprovados por maioria simples.

A concessão de crédito presumido de ICMS não depende de prévia autorização do Conselho Nacional de Política Fazendária, pois esse órgão é responsável pela coordenação da política fiscal entre os entes federados, mas não tem competência para autorizar a concessão de benefícios fiscais.

O governador não pode conceder benefícios fiscais por decreto, pois isso violaria o princípio da separação dos poderes. A concessão de benefícios fiscais deve ser feita por meio de lei, aprovada pelo Poder Legislativo.

**Resposta: A**",62,188,44.33926463127136,False
26,27,"Em 2022, a Organização Religiosa  ABC recebeu em do ação lojas
que pretende alugar para destinar a renda obtida com os aluguéis
ao pagamento de auxílio ministerial para a subsistência de seus
ministros religiosos e suas famílias.
Temendo que o Fisco municipal, já em janeiro de 2023, venha a
fazer o lançame nto dos IPTUs referentes a tais lojas, a Organização
Religiosa  ABC procurou você, como advogado(a), nesse mesmo
mês de janeiro de 2023, para que seja promovida medida judicial
a fim de que o Fisco se abstenha de fazer tal lançamento, sabendo
que terá de ser produzida prova nos autos – por perito contábil
indicado pelo Ju ízo – acerca da destinação que se pretende dar a
esses aluguéis.
Diante desse cenário, assinale a opção que indica a ação a ser
proposta.
",google/gemini-1.0-pro,google,gemini-1.0-pro,B,D,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Em 2022, a Organização Religiosa  ABC recebeu em do ação lojas
que pretende alugar para destinar a renda obtida com os aluguéis
ao pagamento de auxílio ministerial para a subsistência de seus
ministros religiosos e suas famílias.
Temendo que o Fisco municipal, já em janeiro de 2023, venha a
fazer o lançame nto dos IPTUs referentes a tais lojas, a Organização
Religiosa  ABC procurou você, como advogado(a), nesse mesmo
mês de janeiro de 2023, para que seja promovida medida judicial
a fim de que o Fisco se abstenha de fazer tal lançamento, sabendo
que terá de ser produzida prova nos autos – por perito contábil
indicado pelo Ju ízo – acerca da destinação que se pretende dar a
esses aluguéis.
Diante desse cenário, assinale a opção que indica a ação a ser
proposta.

A. A) Mandado de Segurança Preventivo.

B. B) Medida Cautelar Fiscal.

C. C) Ação Anulatória.

D. D) Ação Declaratória.

","**Raciocínio:**

A Organização Religiosa ABC busca impedir o lançamento de IPTUs sobre as lojas que pretende alugar para destinar a renda ao pagamento de auxílio ministerial. Como a prova da destinação dos aluguéis ainda será produzida, é necessário uma ação que impeça o lançamento enquanto a prova é produzida.

**A) Mandado de Segurança Preventivo:** Não é adequado, pois o lançamento do IPTU ainda não ocorreu.

**B) Medida Cautelar Fiscal:** É adequada, pois visa suspender o lançamento do IPTU até que a prova da destinação dos aluguéis seja produzida.

**C) Ação Anulatória:** Não é adequada, pois ainda não há um ato administrativo a ser anulado.

**D) Ação Declaratória:** Não é adequada, pois não busca apenas declarar um direito, mas também impedir um ato futuro (lançamento do IPTU).

**Resposta: B**",133,128,43.35306262969971,False
27,28,"O Estado Alfa acabou de implantar um novo sistema on-line para
o lançamento do Imposto sobre a Transmissão Causa Mortis  e
Doação – ITCMD, veiculando também em lei estadual o modo
como o preenchimento da declaração deve ser feito e entregue
pelo sujeito passivo tributário por meio da Internet.
Segundo essa lei, caberia ao sujeito passivo preencher a
declaração, indicando o s fatos geradores, as bases de cálculo e as
alíquotas aplicáveis, resultando, ao final, no valor a ser pago,
devendo também o sujeito passivo gerar a guia de pagamento pela
internet e pagá -la.
O Fisco estadual teria prazo decadencial para analisar a decla ração
entregue e o respectivo pagamento por parte do sujeito passivo.
Assinale a opção que indica, corretamente, a modalidade de
lançamento do ITCMD nesse Estado.
",google/gemini-1.0-pro,google,gemini-1.0-pro,A,C,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
O Estado Alfa acabou de implantar um novo sistema on-line para
o lançamento do Imposto sobre a Transmissão Causa Mortis  e
Doação – ITCMD, veiculando também em lei estadual o modo
como o preenchimento da declaração deve ser feito e entregue
pelo sujeito passivo tributário por meio da Internet.
Segundo essa lei, caberia ao sujeito passivo preencher a
declaração, indicando o s fatos geradores, as bases de cálculo e as
alíquotas aplicáveis, resultando, ao final, no valor a ser pago,
devendo também o sujeito passivo gerar a guia de pagamento pela
internet e pagá -la.
O Fisco estadual teria prazo decadencial para analisar a decla ração
entregue e o respectivo pagamento por parte do sujeito passivo.
Assinale a opção que indica, corretamente, a modalidade de
lançamento do ITCMD nesse Estado.

A. A) Lançamento  por declaração.

B. B) Lançamento  por arbitramento.

C. C) Lançamento  por homologa ção.

D. D) Lançamento  de ofício
","**Raciocínio:**

O lançamento por declaração é o procedimento em que o próprio contribuinte (sujeito passivo) preenche e entrega a declaração de imposto, indicando os fatos geradores, bases de cálculo, alíquotas e valor a ser pago. No caso apresentado, o sujeito passivo preenche a declaração, gera a guia de pagamento e paga o imposto pela internet.

**Resposta:** A) Lançamento por declaração",130,60,41.887484312057495,False
28,29,"Foi criado o Território Federal Alfa no Brasil, com a determinação
de que, por sua extensão, deveria ser dividido em municípios.
À luz do texto da Constituição Federal de 1988, sobre a cobrança
de impostos nesse novo Território Federal, assinale a afirmativa
correta.
",google/gemini-1.0-pro,google,gemini-1.0-pro,A,B,False,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Foi criado o Território Federal Alfa no Brasil, com a determinação
de que, por sua extensão, deveria ser dividido em municípios.
À luz do texto da Constituição Federal de 1988, sobre a cobrança
de impostos nesse novo Território Federal, assinale a afirmativa
correta.

A. A) Os impostos federai s e municipais devem ser cobrados, mas os
estaduais não, porque o Território não é Estado -membro.

B. B) Os impostos federais e estaduais cobrados pertencerão à
União, enquanto os impostos municipais pertencerão a cada
um dos Municípios em que está dividido o Território.

C. C) Os impostos federais cobrados pertencerão à União, mas os
impostos estaduais e municipais pertencerão a cada um dos
Municípios em que está dividido o Território.

D. D) Os impostos cobrados, seja os federais, seja os estaduais, seja
os muni cipais, pertencerão à União.

","**Raciocínio:**

O Território Federal é uma unidade federativa, mas não é um Estado-membro. Portanto, não possui competência para instituir e cobrar impostos estaduais.

**Resposta:**

A)",43,25,41.60542964935303,False
29,30,"Diante do grande déficit  de servidores, o Estado Alfa realizou
concurso público para o cargo da polícia penal, com previsão de
cinquenta vagas. O respectivo edital previu o prazo de um ano para
o certame, prorrogável por igual período, bem como a realização
de exame psicotécnico, de caráter eliminatório, com base em
previsão constante da lei e do edital. Após a homologação do
certame, ficou constando que Eulália fora aprovada em
quadragésimo lugar.
Durante o prazo de validade do concurso anterior, o Estado Alfa
abriu novo concurso para o preenchimento de mais  cinquenta
vagas para o mesmo cargo, com as mesmas previsões editalícias
mencionadas, no qual Carlos foi o primeiro colocado.
Recentemente, Carlos foi convocado para nomeação para o cargo
em questão, enquanto, até a presente data, Eulália ainda não havia
sido chamada, apesar de o seu certame ainda estar no prazo de
validade.
Nesse contexto, Eulália buscou a sua assessoria jurídica para fins
de esclarecer as suas dúvidas acerca da situação vivenciada,
hipótese em que você informou corretamente o que se segu e.
",google/gemini-1.0-pro,google,gemini-1.0-pro,C,C,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Diante do grande déficit  de servidores, o Estado Alfa realizou
concurso público para o cargo da polícia penal, com previsão de
cinquenta vagas. O respectivo edital previu o prazo de um ano para
o certame, prorrogável por igual período, bem como a realização
de exame psicotécnico, de caráter eliminatório, com base em
previsão constante da lei e do edital. Após a homologação do
certame, ficou constando que Eulália fora aprovada em
quadragésimo lugar.
Durante o prazo de validade do concurso anterior, o Estado Alfa
abriu novo concurso para o preenchimento de mais  cinquenta
vagas para o mesmo cargo, com as mesmas previsões editalícias
mencionadas, no qual Carlos foi o primeiro colocado.
Recentemente, Carlos foi convocado para nomeação para o cargo
em questão, enquanto, até a presente data, Eulália ainda não havia
sido chamada, apesar de o seu certame ainda estar no prazo de
validade.
Nesse contexto, Eulália buscou a sua assessoria jurídica para fins
de esclarecer as suas dúvidas acerca da situação vivenciada,
hipótese em que você informou corretamente o que se segu e.

A. A) Eulália não tem direito subjetivo de ser nomeada,
considerando que a aprovação em concurso gera mera
expectativa de direito.

B. B) Os concursos em questão estão viciados, na medida em que é
nula a previsão editalícia que exija exame psicotécnico de
caráter eliminatório.

C. C) A convocação de Carlos caracteriza a preterição do direito de
Eulália, já que ela tem prioridade de ser chamada sobre novos
concursados.

D. D) O prazo de validade estabelecido para os mencionados
concursos é inválido, pois a Const ituição exige o período
razoável de no mínimo dois anos, prorrogável por mais um
ano
","**Raciocínio:**

* O edital do concurso estabeleceu um prazo de validade de um ano, prorrogável por igual período.
* Eulália foi aprovada em 40º lugar no primeiro concurso, que ainda está dentro do prazo de validade.
* Carlos foi aprovado em primeiro lugar no segundo concurso, que também está dentro do prazo de validade.
* Carlos foi convocado para nomeação, enquanto Eulália ainda não foi chamada.

**Conclusão:**

Eulália tem prioridade de ser chamada sobre novos concursados, pois seu concurso ainda está válido. A convocação de Carlos antes de Eulália caracteriza a preterição do direito dela.

**Resposta: C**",174,97,42.80703854560852,False
30,31,"Há mais de dez anos o Município Delta trava uma batalha judicial
com a sociedade empresária Ipsilone , em decorrência de uma
construção irregular, que, apesar de não causar qualquer tipo de
risco, não logrou obter a devida licença administrativa por violar
formalmente as normas então vigentes, mas que trouxe diversos
benefícios sociais e turísticos para a coletividade.
Em decorrência do cl amor público, o prefeito do Município Delta
determinou a realização de uma consulta pública, para viabilizar a
celebração de um compromisso que encerrasse a situação jurídica
contenciosa, com vistas a melhor atender ao interesse geral.
Em razão disso, os r epresentantes da sociedade Ipsilone  buscaram
você, como advogado(a), com o objetivo de esclarecer se a
conduta do prefeito está adequada ao ordenamento jurídico,
notadamente no que concerne às normas de interpretação e
aplicação do Direito Público.
Diante  dessa situação hipotética, com base no texto da Lei de
Introdução às normas do Direito Brasileiro, assinale a opção que
apresenta, corretamente, sua orientação sobre a mencionada
consulta.
",google/gemini-1.0-pro,google,gemini-1.0-pro,D,D,True,"Responda à seguinte questão de múltipla escolha.
Explique o seu raciocínio e, ao final, responda ""Resposta: "" seguido da letra da resposta.
Questão: 
Há mais de dez anos o Município Delta trava uma batalha judicial
com a sociedade empresária Ipsilone , em decorrência de uma
construção irregular, que, apesar de não causar qualquer tipo de
risco, não logrou obter a devida licença administrativa por violar
formalmente as normas então vigentes, mas que trouxe diversos
benefícios sociais e turísticos para a coletividade.
Em decorrência do cl amor público, o prefeito do Município Delta
determinou a realização de uma consulta pública, para viabilizar a
celebração de um compromisso que encerrasse a situação jurídica
contenciosa, com vistas a melhor atender ao interesse geral.
Em razão disso, os r epresentantes da sociedade Ipsilone  buscaram
você, como advogado(a), com o objetivo de esclarecer se a
conduta do prefeito está adequada ao ordenamento jurídico,
notadamente no que concerne às normas de interpretação e
aplicação do Direito Público.
Diante  dessa situação hipotética, com base no texto da Lei de
Introdução às normas do Direito Brasileiro, assinale a opção que
apresenta, corretamente, sua orientação sobre a mencionada
consulta.

A. A) É vedado ao Município Delta realizar o almejado compromisso
com a sociedade  Ipsilone  em decorrência do princípio da
indisponibilidade do interesse público.

B. B) O referido compromisso poderá conferir à sociedade Ipsilone
a desoneração permanente de dever reconhecido por
orientação geral, diante do princípio da suprem acia do
interesse público.

C. C) O compromisso pretendido deve produzir efeitos a partir da
respectiva formalização, antes mesmo de sua publicação
oficial, à luz do princípio da transparência.

D. D) O compromisso em questão deverá buscar solução jurídica
proporcional, equânime, eficiente e compatível com os
interesses gerais
","**Raciocínio:**

A Lei de Introdução às Normas do Direito Brasileiro (LINDB) estabelece princípios que devem ser observados na interpretação e aplicação do Direito Público.

**Princípios aplicáveis:**

* **Princípio da indisponibilidade do interesse público:** O interesse público não pode ser objeto de negociação ou disposição por particulares ou autoridades públicas.
* **Princípio da supremacia do interesse público:** O interesse público deve prevalecer sobre os interesses particulares.
* **Princípio da transparência:** Os atos administrativos devem ser públicos e acessíveis.
* **Princípio da proporcionalidade:** As medidas adotadas devem ser proporcionais aos objetivos pretendidos.

**Análise das opções:**

**A) Incorreta:** O princípio da indisponibilidade do interesse público não impede a celebração de acordos que visem à solução de conflitos, desde que não prejudiquem o interesse público.

**B) Incorreta:** A desoneração permanente de um dever reconhecido não é possível, pois violaria o princípio da indisponibilidade do interesse público.

**C) Incorreta:** Os atos administrativos devem ser publicados para que produzam efeitos, conforme o princípio da transparência.

**D) Correta:** O compromisso deve buscar uma solução que respeite os princípios da proporcionalidade, equidade, eficiência e compatibilidade com os interesses gerais.

**Resposta: D**",167,183,44.53026342391968,False
